NORAD_CAT_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,CREATION_DATE,OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,LAUNCH_YEAR,LAUNCH_SEQ,EPOCH_FINAL,ORBIT_CLASS,EVENT,DURATION,RCS_SIZE
541,0 THOR ABLESTAR DEB,1 00541U 61015GA  25193.14916249  .00000122  00000-0  16433-3 0  9994,2 00541  67.2180 133.4919 0076618 182.7914 177.2750 13.86161776225190,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015GA,12/07/2025 03:34,13.86161776,0.0076618,67.218,133.4919,182.7914,177.275,22519,0.00016433,1.22e-06,0.0,7320.25,103.884,998.201,886.028,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 07:09,LEO,0,23390,SMALL
542,0 THOR ABLESTAR DEB,1 00542U 61015 GB 91186.66356961 -.10251457 +1694001 +16384-1 0  9990,2 00542 068.0679 032.5085 0029193 244.1536 114.2650 15.97837586552157,09/06/2005 11:44,THOR ABLESTAR DEB,1961-015GB,05/07/1991 15:55,15.97837586,0.0029193,68.0679,32.5085,244.1536,114.265,55215,0.016384,-0.10251457,1.694,6658.56,90.121,299.864,260.987,DEBRIS,US,29/06/1961,AFETR,06/07/1991,1961,15,06/07/1991 07:51,LEO,1,10964,SMALL
543,0 THOR ABLESTAR DEB,1 00543U 61015GC  25193.28701212  .00000045  00000-0  13216-3 0  9993,2 00543  67.0324  16.9082 0062023  84.8792  86.9034 13.69073783190167,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015GC,12/07/2025 06:53,13.69073783,0.0062023,67.0324,16.9082,84.8792,86.9034,19016,0.00013216,4.5e-07,0.0,7381.035,105.181,1048.68,957.121,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 13:46,LEO,0,23390,SMALL
544,0 THOR ABLESTAR DEB,1 00544U 61015GD  25193.52939554  .00000153  00000-0  28521-3 0  9998,2 00544  66.8743 279.8069 0180675 134.0159 331.5534 13.55976825155556,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015GD,12/07/2025 12:42,13.55976825,0.0180675,66.8743,279.8069,134.0159,331.5534,15555,0.00028521,1.53e-06,0.0,7428.486,106.197,1184.566,916.137,DEBRIS,US,29/06/1961,AFETR,,1961,15,13/07/2025 01:24,LEO,0,23390,SMALL
545,0 THOR ABLESTAR DEB,1 00545U 61015GE  25193.49014794  .00000081  00000-0  15450-3 0  9992,2 00545  67.2332 342.8055 0164059 303.3245  55.2209 13.70766560183726,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015GE,12/07/2025 11:45,13.7076656,0.0164059,67.2332,342.8055,303.3245,55.2209,18372,0.0001545,8.1e-07,0.0,7374.957,105.051,1117.815,875.829,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 23:31,LEO,0,23390,SMALL
546,0 THOR ABLESTAR DEB,1 00546U 61015GF  14309.17515872  .10374388  33449+0  36988-1 0  9992,2 00546 067.1478 345.5455 0018146 046.1144 314.1536 15.97440250703540,05/11/2014 06:48,THOR ABLESTAR DEB,1961-015GF,05/11/2014 04:12,15.9744025,0.0018146,67.1478,345.5455,46.1144,314.1536,70354,0.036988,0.10374388,0.33449,6659.664,90.144,293.614,269.445,DEBRIS,US,29/06/1961,AFETR,05/11/2014,1961,15,05/11/2014 08:24,LEO,1,19487,SMALL
547,0 THOR ABLESTAR DEB,1 00547U 61015 GG 89324.03492445  .98850985 +00000-0 +52512-1 0  9994,2 00547 066.8193 131.9537 0010401 294.2187 064.6836 15.88106453449572,02/05/2005 23:40,THOR ABLESTAR DEB,1961-015GG,20/11/1989 00:50,15.88106453,0.0010401,66.8193,131.9537,294.2187,64.6836,44957,0.052512,0.98850985,0.0,6685.733,90.674,314.552,300.644,DEBRIS,US,29/06/1961,AFETR,20/11/1989,1961,15,20/11/1989 01:40,LEO,1,10371,SMALL
548,0 THOR ABLESTAR DEB,1 00548U 61015GH  25193.35910109  .00002121  00000-0  31642-3 0  9993,2 00548  66.6687 183.3666 0098422  12.9543 347.4070 14.73842527353706,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015GH,12/07/2025 08:37,14.73842527,0.0098422,66.6687,183.3666,12.9543,347.407,35370,0.00031642,2.12e-05,0.0,7026.965,97.704,717.991,579.669,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 17:14,LEO,0,23390,SMALL
549,0 THOR ABLESTAR DEB,1 00549U 61015GJ  25193.39570804  .00000070  00000-0  23420-3 0  9998,2 00549  66.6955 295.4845 0214327 180.3923 243.5140 13.36348291117513,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015GJ,12/07/2025 09:29,13.36348291,0.0214327,66.6955,295.4845,180.3923,243.514,11751,0.0002342,7e-07,0.0,7501.05,107.756,1283.683,962.147,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 18:59,LEO,0,23390,SMALL
550,0 THOR ABLESTAR DEB,1 00550U 61015 GK 91032.79048421  .72627095 +00000-0 +53020-1 0  9992,2 00550 066.9855 183.0096 0025369 355.2969 004.2927 15.84736942504307,09/06/2005 11:44,THOR ABLESTAR DEB,1961-015GK,01/02/1991 18:58,15.84736942,0.0025369,66.9855,183.0096,355.2969,4.2927,50430,0.05302,0.72627095,0.0,6695.206,90.866,334.056,300.086,DEBRIS,US,29/06/1961,AFETR,02/02/1991,1961,15,02/02/1991 13:56,LEO,1,10810,SMALL
551,0 THOR ABLESTAR DEB,1 00551U 61015 GL 90046.85311530  .18047939 +31104-4 +26418-2 0  9996,2 00551 066.7368 217.6406 0008591 221.5421 139.9809 16.34129435482736,17/08/2004 14:43,THOR ABLESTAR DEB,1961-015GL,15/02/1990 20:28,16.34129435,0.0008591,66.7368,217.6406,221.5421,139.9809,48273,0.0026418,0.18047939,3.11e-05,6559.606,88.12,187.107,175.836,DEBRIS,US,29/06/1961,AFETR,16/02/1990,1961,15,16/02/1990 16:56,LEO,1,10459,SMALL
552,0 THOR ABLESTAR DEB,1 00552U 61015GM  25193.33025109  .00001006  00000-0  71668-3 0  9996,2 00552  67.7362 140.5214 0107003 296.1263  62.8849 13.98419339209167,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015GM,12/07/2025 07:55,13.98419339,0.0107003,67.7362,140.5214,296.1263,62.8849,20916,0.00071668,1.01e-05,0.0,7277.411,102.973,977.146,821.405,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 15:51,LEO,0,23390,SMALL
553,0 SYNCOM 1,1 00553U 63004A   25183.38145451 -.00000128  00000-0  00000-0 0  9998,2 00553  27.4367 279.9601 0792596 190.6146 167.6705  1.16484263 31981,02/07/2025 17:47,SYNCOM 1,1963-004A,02/07/2025 09:09,1.16484263,0.0792596,27.4367,279.9601,190.6146,167.6705,3198,0.0,-1.28e-06,0.0,38155.487,1236.218,34801.541,28753.164,PAYLOAD,US,14/02/1963,AFETR,,1963,4,02/07/2025 18:18,HEO,0,22795,UNKNOWN
554,0 COSMOS 13,1 00554U 63006  A 63086.70466208  .00105013 +00000-0 +00000-0 0  9995,2 00554 064.9064 318.1095 0094808 034.2119 326.3953 16.06111361001021,15/08/2004 23:35,COSMOS 13,1963-006A,27/03/1963 16:54,16.06111361,0.0094808,64.9064,318.1095,34.2119,326.3953,102,0.0,0.00105013,0.0,6635.673,89.657,320.45,194.627,PAYLOAD,CIS,21/01/1963,PKMTR,29/03/1963,1963,6,28/03/1963 09:49,LEO,1,67,MEDIUM
555,0 SL-3 R/B,1 00555U 63006  B 63098.10618479  .03031874 +22856-1 +00000-0 0  9992,2 00555 064.8506 275.8064 0000000 063.2798 296.7248 16.31762988002868,15/08/2004 23:35,SL-3 R/B,1963-006B,08/04/1963 02:32,16.31762988,0.0,64.8506,275.8064,63.2798,296.7248,286,0.0,0.03031874,0.022856,6565.947,88.248,187.812,187.812,ROCKET BODY,CIS,23/01/1963,PKMTR,09/04/1963,1963,6,08/04/1963 05:05,LEO,1,76,LARGE
556,0 THOR ABLESTAR DEB,1 00556U 61015 GN 90147.95011935 -.21545285 +5218600 +34241-1 0  9992,2 00556 067.0887 288.6771 0025106 293.3051 066.1726 16.00790199474342,17/08/2004 14:43,THOR ABLESTAR DEB,1961-015GN,27/05/1990 22:48,16.00790199,0.0025106,67.0887,288.6771,293.3051,66.1726,47434,0.034241,-0.21545285,0.52186,6650.37,89.955,288.931,255.539,DEBRIS,US,29/06/1961,AFETR,28/05/1990,1961,15,28/05/1990 21:36,LEO,1,10560,SMALL
557,0 THOR ABLESTAR DEB,1 00557U 61015 GP 67034.04973245  .01071721 +19099-2 +00000-0 0  9993,2 00557 067.4916 251.4637 0039535 114.5004 245.9344 15.65822052299489,15/08/2004 23:35,THOR ABLESTAR DEB,1961-015GP,03/02/1967 01:11,15.65822052,0.0039535,67.4916,251.4637,114.5004,245.9344,29948,0.0,0.01071721,0.0019099,6749.016,91.964,397.564,344.199,DEBRIS,US,15/04/1961,AFWTR,14/02/1967,1961,15,03/02/1967 02:23,LEO,1,2131,SMALL
558,0 THOR ABLESTAR DEB,1 00558U 61015GQ  25193.35395083 -.00000014  00000-0  12380-3 0  9990,2 00558  65.6968 163.0857 0481249 235.8434 281.0109 12.86416589  5845,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015GQ,12/07/2025 08:29,12.86416589,0.0481249,65.6968,163.0857,235.8434,281.0109,584,0.0001238,-1.4e-07,0.0,7693.916,111.939,1686.05,945.512,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 16:59,LEO,0,23390,SMALL
559,0 THOR ABLESTAR DEB,1 00559U 61015GR  25193.33603930  .00006012  00000-0  10827-2 0  9998,2 00559  66.5999 163.8499 0041002  40.9812 319.4373 14.66697740299815,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015GR,12/07/2025 08:03,14.6669774,0.0041002,66.5999,163.8499,40.9812,319.4373,29981,0.0010827,6.01e-05,0.0,7049.767,98.18,700.537,642.726,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 16:07,LEO,0,23390,SMALL
560,0 THOR ABLESTAR DEB,1 00560U 61015GS  25193.61668586  .00002155  00000-0  22531-2 0  9998,2 00560  67.1611 308.1406 0308153 196.7072 162.3665 13.58063309108274,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015GS,12/07/2025 14:48,13.58063309,0.0308153,67.1611,308.1406,196.7072,162.3665,10827,0.0022531,2.16e-05,0.0,7420.876,106.033,1271.417,814.064,DEBRIS,US,29/06/1961,AFETR,,1961,15,13/07/2025 05:36,LEO,0,23390,SMALL
561,0 THOR ABLESTAR DEB,1 00561U 61015GT  25193.50319084  .00000200  00000-0  91066-3 0  9992,2 00561  67.7513 230.3842 0627391 170.5215 309.7614 12.41218674898960,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015GT,12/07/2025 12:04,12.41218674,0.0627391,67.7513,230.3842,170.5215,309.7614,89896,0.00091066,2e-06,0.0,7879.578,116.015,1995.801,1007.086,DEBRIS,US,29/06/1961,AFETR,,1961,15,13/07/2025 00:09,LEO,0,23390,SMALL
562,0 FTV 1660,1 00562U 63007  A 63113.82044410  .03428059 +73146-0 +00000-0 0  9998,2 00562 075.4032 197.9436 0029107 087.7721 272.6064 16.22862981003506,15/08/2004 23:35,FTV 1660,1963-007A,23/04/1963 19:41,16.22862981,0.0029107,75.4032,197.9436,87.7721,272.6064,350,0.0,0.03428059,0.73146,6589.931,88.732,230.977,192.614,PAYLOAD,US,25/01/1963,AFWTR,26/04/1963,1963,7,24/04/1963 15:22,LEO,1,91,MEDIUM
563,0 SL-6 R/B,1 00563U 63008  A 63092.76778054  .03002952 +00000-0 +00000-0 0  9996,2 00563 064.7723 348.1381 0011861 230.0830 129.8126 16.36577057000079,15/08/2004 23:35,SL-6 R/B,1963-008A,02/04/1963 18:25,16.36577057,0.0011861,64.7723,348.1381,230.083,129.8126,7,0.0,0.03002952,0.0,6553.065,87.988,182.702,167.157,ROCKET BODY,CIS,27/01/1963,PKMTR,03/04/1963,1963,8,03/04/1963 12:51,LEO,1,66,LARGE
564,0 EXPLORER 17 (S-6),1 00564U 63009  A 66327.40661636  .41117245 +2821402 +00000-0 0  9992,2 00564 057.6437 347.3897 0027256 125.5060 234.7807 16.38971129203644,15/08/2004 23:35,EXPLORER 17 (S-6),1963-009A,23/11/1966 09:45,16.38971129,0.0027256,57.6437,347.3897,125.506,234.7807,20364,0.0,0.41117245,28.214,6546.682,87.859,186.39,150.703,PAYLOAD,US,29/01/1963,AFETR,24/11/1966,1963,9,23/11/1966 19:31,LEO,1,1395,MEDIUM
565,0 DELTA 1 R/B,1 00565U 63009  B 63323.22809809  .01185750 +00000-0 +00000-0 0  9996,2 00565 057.5707 243.3818 0079189 070.6199 290.2328 16.04325635035261,15/08/2004 23:35,DELTA 1 R/B,1963-009B,19/11/1963 05:28,16.04325635,0.0079189,57.5707,243.3818,70.6199,290.2328,3526,0.0,0.0118575,0.0,6640.596,89.757,315.047,209.875,ROCKET BODY,US,31/01/1963,AFWTR,24/11/1963,1963,9,19/11/1963 10:56,LEO,1,297,LARGE
567,0 COSMOS 14,1 00567U 63010  A 63240.29433320  .02673943 +11095-1 +00000-0 0  9990,2 00567 048.8871 277.5611 0000000 066.5592 293.3815 16.30791408021708,15/08/2004 23:35,COSMOS 14,1963-010A,28/08/1963 07:03,16.30791408,0.0,48.8871,277.5611,66.5592,293.3815,2170,0.0,0.02673943,0.011095,6568.555,88.3,190.42,190.42,PAYLOAD,CIS,02/02/1963,PKMTR,29/08/1963,1963,10,28/08/1963 14:07,LEO,1,208,MEDIUM
568,0 SL-7 R/B,1 00568U 63010  B 63185.81165130  .01720741 +67362-0 +00000-0 0  9993,2 00568 048.9811 219.3196 0016913 143.2315 216.7585 16.23571250013057,15/08/2004 23:35,SL-7 R/B,1963-010B,04/07/1963 19:28,16.2357125,0.0016913,48.9811,219.3196,143.2315,216.7585,1305,0.0,0.01720741,0.67362,6588.014,88.693,221.021,198.737,ROCKET BODY,CIS,04/02/1963,PKMTR,06/07/1963,1963,10,05/07/1963 14:57,LEO,1,152,LARGE
569,0 COSMOS 15,1 00569U 63011  A 63115.33950589  .00288551 +00000-0 +00000-0 0  9998,2 00569 064.9274 002.0932 0137789 045.0195 316.0892 16.06457443000480,15/08/2004 23:35,COSMOS 15,1963-011A,25/04/1963 08:08,16.06457443,0.0137789,64.9274,2.0932,45.0195,316.0892,48,0.0,0.00288551,0.0,6634.72,89.638,348.004,165.166,PAYLOAD,CIS,06/02/1963,PKMTR,27/04/1963,1963,11,25/04/1963 16:17,LEO,1,80,MEDIUM
570,0 SL-3 R/B,1 00570U 63011  B 63121.27087591  .03185337 +00000-0 +00000-0 0  9995,2 00570 064.9246 339.9774 0040394 079.6004 280.8562 16.34492742001445,15/08/2004 23:35,SL-3 R/B,1963-011B,01/05/1963 06:30,16.34492742,0.0040394,64.9246,339.9774,79.6004,280.8562,144,0.0,0.03185337,0.0,6558.634,88.1,206.992,154.006,ROCKET BODY,CIS,08/02/1963,PKMTR,01/05/1963,1963,11,01/05/1963 13:00,LEO,1,82,LARGE
571,0 COSMOS 16,1 00571U 63012  A 63127.77029343  .00108029 +00000-0 +00000-0 0  9999,2 00571 064.9847 350.0868 0141756 049.1891 312.0318 15.96121326001509,15/08/2004 23:35,COSMOS 16,1963-012A,07/05/1963 18:29,15.96121326,0.0141756,64.9847,350.0868,49.1891,312.0318,150,0.0,0.00108029,0.0,6663.333,90.218,379.654,190.741,PAYLOAD,CIS,10/02/1963,PKMTR,08/05/1963,1963,12,08/05/1963 12:58,LEO,1,87,MEDIUM
572,0 SL-3 R/B,1 00572U 63012  B 63139.24469170  .02545728 +12543-1 +00000-0 0  9990,2 00572 065.0175 307.7145 0021048 056.3851 303.8202 16.30164955003359,15/08/2004 23:35,SL-3 R/B,1963-012B,19/05/1963 05:52,16.30164955,0.0021048,65.0175,307.7145,56.3851,303.8202,335,0.0,0.02545728,0.012543,6570.237,88.334,205.931,178.273,ROCKET BODY,CIS,12/02/1963,PKMTR,20/05/1963,1963,12,19/05/1963 11:44,LEO,1,97,LARGE
573,0 TELSTAR 2 (A-41),1 00573U 63013A   25193.49112736 -.00000098  00000-0 -61476-3 0  9997,2 00573  42.7803 343.0531 4013319  97.4513 334.9142  6.39270566564421,12/07/2025 17:51,TELSTAR 2 (A-41),1963-013A,12/07/2025 11:47,6.39270566,0.4013319,42.7803,343.0531,97.4513,334.9142,56442,-0.00061476,-9.8e-07,0.0,12263.432,225.257,10807.004,963.591,PAYLOAD,US,07/05/1963,AFETR,,1963,13,12/07/2025 23:34,MEO,0,22713,LARGE
574,0 MIDAS 6 (FTV 1169),1 00574U 63014A   25193.54162566  .00000014  00000-0  51198-2 0  9996,2 00574  87.3286 227.9145 0031977  94.2342 266.2167  8.65276008188406,12/07/2025 17:51,MIDAS 6 (FTV 1169),1963-014A,12/07/2025 12:59,8.65276008,0.0031977,87.3286,227.9145,94.2342,266.2167,18840,0.0051198,1.4e-07,0.0,10022.254,166.421,3676.167,3612.071,PAYLOAD,US,09/05/1963,AFWTR,,1963,14,13/07/2025 01:59,MEO,0,22711,LARGE
575,0 DELTA 1 R/B,1 00575U 63013B   25193.60618179  .00000064  00000-0  12120-2 0  9996,2 00575  42.7718 285.0102 4013025 160.7474 349.0541  6.40267653454233,12/07/2025 17:51,DELTA 1 R/B,1963-013B,12/07/2025 14:32,6.40267653,0.4013025,42.7718,285.0102,160.7474,349.0541,45423,0.001212,6.4e-07,0.0,12250.697,224.906,10788.797,956.327,ROCKET BODY,US,07/05/1963,AFETR,,1963,13,13/07/2025 05:05,MEO,0,22713,LARGE
576,0 MERCURY ATLAS 9,1 00576U 63015  A 63135.72080739  .00862827 +00000-0 +00000-0 0  9990,2 00576 032.5430 289.4700 0077884 072.4399 288.2710 16.21829859000037,15/08/2004 23:35,MERCURY ATLAS 9,1963-015A,15/05/1963 17:17,16.21829859,0.0077884,32.543,289.47,72.4399,288.271,3,0.0,0.00862827,0.0,6592.729,88.788,265.941,163.247,PAYLOAD,US,06/04/1963,AFETR,16/05/1963,1963,15,16/05/1963 10:35,LEO,1,40,MEDIUM
577,0 ATLAS D R/B,1 00577U 63015  B 63135.72003740  .00877773 +00000-0 +00000-0 0  9994,2 00577 032.5430 289.4700 0045022 072.4399 287.9111 16.29878604000038,15/08/2004 23:35,ATLAS D R/B,1963-015B,15/05/1963 17:16,16.29878604,0.0045022,32.543,289.47,72.4399,287.9111,3,0.0,0.00877773,0.0,6571.007,88.35,222.456,163.288,ROCKET BODY,US,28/03/1963,AFETR,16/05/1963,1963,15,16/05/1963 10:33,LEO,1,49,LARGE
578,0 FTV 1110,1 00578U 63016  A 63144.89057110  .03958004 +14313-1 +00000-0 0  9997,2 00578 074.5443 268.8398 0191126 125.2276 236.6373 16.07440212000959,15/08/2004 23:35,FTV 1110,1963-016A,24/05/1963 21:22,16.07440212,0.0191126,74.5443,268.8398,125.2276,236.6373,95,0.0,0.03958004,0.014313,6632.016,89.583,380.636,127.125,PAYLOAD,US,21/05/1963,AFWTR,27/05/1963,1963,16,25/05/1963 18:44,LEO,1,6,MEDIUM
579,0 ERS 5,1 00579U 63014B   11315.11307386  .80842682 -16601-5  67952-1 0  9993,2 00579 084.2315 103.3398 0037370 114.6743 249.6932 16.12051688565727,10/11/2011 20:10,ERS 5,1963-014B,11/11/2011 02:42,16.12051688,0.003737,84.2315,103.3398,114.6743,249.6932,56572,0.067952,0.80842682,-1.66e-06,6619.362,89.327,265.963,216.49,PAYLOAD,US,09/05/1963,AFWTR,11/11/2011,1963,14,11/11/2011 05:25,LEO,1,17718,MEDIUM
580,0 COSMOS 17,1 00580U 63017  A 65150.94355857  .01313470 +55067-2 +00000-0 0  9997,2 00580 048.9350 301.0376 0027664 283.5862 076.0988 16.29168189114851,15/08/2004 23:35,COSMOS 17,1963-017A,30/05/1965 22:38,16.29168189,0.0027664,48.935,301.0376,283.5862,76.0988,11485,0.0,0.0131347,0.0055067,6572.917,88.388,212.965,176.599,PAYLOAD,CIS,23/05/1963,PKMTR,02/06/1965,1963,17,31/05/1965 21:17,LEO,1,741,MEDIUM
581,0 SL-7 DEB,1 00581U 63017  B 63149.57162807  .00538250 +00000-0 +00000-0 0  9993,2 00581 048.9941 193.1663 0328025 135.4026 227.2832 15.30394801001147,15/08/2004 23:35,SL-7 DEB,1963-017B,29/05/1963 13:43,15.30394801,0.0328025,48.9941,193.1663,135.4026,227.2832,114,0.0,0.0053825,0.0,6852.774,94.093,699.428,249.851,DEBRIS,CIS,25/05/1963,PKMTR,26/08/1963,1963,17,30/05/1963 03:26,LEO,1,93,SMALL
582,0 SL-7 DEB,1 00582U 63017  C 65128.29360579  .01489516 +56295-2 +00000-0 0  9998,2 00582 049.1564 209.2124 0018202 012.2137 347.9010 16.06206392109666,15/08/2004 23:35,SL-7 DEB,1963-017C,08/05/1965 07:02,16.06206392,0.0018202,49.1564,209.2124,12.2137,347.901,10966,0.0,0.01489516,0.0056295,6635.411,89.652,269.354,245.199,DEBRIS,CIS,27/05/1963,PKMTR,12/05/1965,1963,17,08/05/1965 14:05,LEO,1,716,SMALL
583,0 SL-7 DEB,1 00583U 63017  D 63148.46839354  .00342793 +00000-0 +00000-0 0  9995,2 00583 049.0725 198.7038 0333321 135.3380 227.3950 15.26529673000979,15/08/2004 23:35,SL-7 DEB,1963-017D,28/05/1963 11:14,15.26529673,0.0333321,49.0725,198.7038,135.338,227.395,97,0.0,0.00342793,0.0,6864.337,94.331,715.005,257.399,DEBRIS,CIS,29/05/1963,PKMTR,30/08/1963,1963,17,28/05/1963 22:28,LEO,1,93,SMALL
584,0 SL-7 DEB,1 00584U 63017  E 63154.48623534  .00657333 +00000-0 +00000-0 0  9995,2 00584 048.9805 169.1705 0345431 156.0896 205.5534 15.25562681001889,15/08/2004 23:35,SL-7 DEB,1963-017E,03/06/1963 11:40,15.25562681,0.0345431,48.9805,169.1705,156.0896,205.5534,188,0.0,0.00657333,0.0,6867.237,94.391,726.318,251.887,DEBRIS,CIS,31/05/1963,PKMTR,25/06/1963,1963,17,03/06/1963 23:20,LEO,1,25,SMALL
585,0 SL-7 DEB,1 00585U 63017  F 63263.78699397  .00012946 +00000-0 +00000-0 0  9995,2 00585 049.3244 130.0298 0326314 142.3601 219.9682 15.05939202014272,15/08/2004 23:35,SL-7 DEB,1963-017F,20/09/1963 18:53,15.05939202,0.0326314,49.3244,130.0298,142.3601,219.9682,1427,0.0,0.00012946,0.0,6926.765,95.621,774.66,322.6,DEBRIS,CIS,02/06/1963,PKMTR,30/09/1963,1963,17,21/09/1963 13:46,LEO,1,120,SMALL
586,0 COSMOS 18,1 00586U 63018  A 63150.39515611  .00114836 +00000-0 +00000-0 0  9996,2 00586 064.9076 053.6491 0056674 034.0597 326.3030 16.11999511000962,15/08/2004 23:35,COSMOS 18,1963-018A,30/05/1963 09:29,16.11999511,0.0056674,64.9076,53.6491,34.0597,326.303,96,0.0,0.00114836,0.0,6619.505,89.33,278.885,203.854,PAYLOAD,CIS,04/03/1963,PKMTR,02/06/1963,1963,18,30/05/1963 18:58,LEO,1,90,MEDIUM
588,0 SL-7 R/B,1 00588U 63017  G 64091.03875231  .01542116 +00000-0 +00000-0 0  9997,2 00588 049.0105 027.3145 0033552 100.5311 259.8443 16.15552232048653,15/08/2004 23:35,SL-7 R/B,1963-017G,31/03/1964 00:55,16.15552232,0.0033552,49.0105,27.3145,100.5311,259.8443,4865,0.0,0.01542116,0.0,6609.796,89.133,253.839,209.484,ROCKET BODY,CIS,04/06/1963,PKMTR,02/04/1964,1963,17,31/03/1964 01:51,LEO,1,303,LARGE
589,0 DASH 1,1 00589U 63014D   25193.49158832  .00000034  00000-0  14742-1 0  9992,2 00589  87.3290 222.7280 0089270 325.7803  33.7321  8.65625918964424,12/07/2025 17:51,DASH 1,1963-014D,12/07/2025 11:47,8.65625918,0.008927,87.329,222.728,325.7803,33.7321,96442,0.014742,3.4e-07,0.0,10019.553,166.354,3730.862,3551.973,PAYLOAD,US,09/05/1963,AFWTR,,1963,14,12/07/2025 23:35,MEO,0,22711,LARGE
590,0 THOR AGENA D,1 00590U 63019  A 63191.01688312  .03605271 +00000-0 +00000-0 0  9996,2 00590 081.8245 293.2803 0041582 036.2573 324.0305 16.27815124004320,15/08/2004 23:35,THOR AGENA D,1963-019A,10/07/1963 00:24,16.27815124,0.0041582,81.8245,293.2803,36.2573,324.0305,432,0.0,0.03605271,0.0,6576.559,88.462,225.77,171.077,PAYLOAD,US,10/06/1963,AFWTR,11/07/1963,1963,19,10/07/1963 00:48,LEO,1,31,MEDIUM
591,0 VOSTOK 5,1 00591U 63020  A 63169.83488702  .02300263 +00000-0 +00000-0 0  9997,2 00591 064.9214 100.9515 0004112 068.5983 291.4084 16.41679134000719,15/08/2004 23:35,VOSTOK 5,1963-020A,18/06/1963 20:02,16.41679134,0.0004112,64.9214,100.9515,68.5983,291.4084,71,0.0,0.02300263,0.0,6539.48,87.715,164.034,158.656,PAYLOAD,CIS,12/06/1963,PKMTR,19/06/1963,1963,20,19/06/1963 16:04,LEO,1,7,MEDIUM
592,0 SL-3 R/B,1 00592U 63020  B 63167.26861090  .07532995 +00000-0 +00000-0 0  9992,2 00592 064.8547 110.7020 0046146 109.5786 250.9212 16.46806304000290,15/08/2004 23:35,SL-3 R/B,1963-020B,16/06/1963 06:26,16.46806304,0.0046146,64.8547,110.702,109.5786,250.9212,29,0.0,0.07532995,0.0,6525.9,87.441,177.879,117.65,ROCKET BODY,CIS,14/06/1963,PKMTR,16/06/1963,1963,20,16/06/1963 12:53,LEO,1,2,LARGE
593,0 THOR AGENA D R/B,1 00593U 63021  A 63218.03083910  .03927129 +20173-1 +00000-0 0  9990,2 00593 069.9007 054.2334 0114407 070.5217 290.7319 16.16664298007951,15/08/2004 23:35,THOR AGENA D R/B,1963-021A,06/08/1963 00:44,16.16664298,0.0114407,69.9007,54.2334,70.5217,290.7319,795,0.0,0.03927129,0.020173,6606.765,89.072,304.216,153.044,ROCKET BODY,US,16/06/1963,AFWTR,07/08/1963,1963,21,06/08/1963 01:28,LEO,1,52,LARGE
594,0 TRANSIT 5A3,1 00594U 63022  A 90215.58230050  .40259105 +45725-5 +13329-2 0  9995,2 00594 089.7819 261.2018 0016375 246.0841 115.2096 16.43038142448731,17/08/2004 14:43,TRANSIT 5A3,1963-022A,03/08/1990 13:58,16.43038142,0.0016375,89.7819,261.2018,246.0841,115.2096,44873,0.0013329,0.40259105,4.57e-06,6535.874,87.642,168.441,147.036,PAYLOAD,US,16/06/1963,AFWTR,03/08/1990,1963,22,04/08/1990 03:57,LEO,1,9910,MEDIUM
595,0 VOSTOK 6,1 00595U 63023  A 63169.77883834  .00945882 +00000-0 +00000-0 0  9992,2 00595 064.9184 073.1054 0021863 078.4674 281.7784 16.35626644000391,15/08/2004 23:35,VOSTOK 6,1963-023A,18/06/1963 18:41,16.35626644,0.0021863,64.9184,73.1054,78.4674,281.7784,39,0.0,0.00945882,0.0,6555.603,88.039,191.8,163.135,PAYLOAD,CIS,13/04/1963,PKMTR,19/06/1963,1963,23,19/06/1963 13:23,LEO,1,67,MEDIUM
