order_id,order_date,product,product_category,perishable,supplier,supplier_region,quantity_kg,price_per_kg,total_value_zar,promised_days,actual_days,delay_days,expected_delivery_date,actual_delivery_date,on_time
ORD-20815,2023-10-16,Broccoli,Veg,True,Supplier_D,Western Cape,510,15.13,7716.3,2,6,4,2023-10-18,2023-10-22,0
ORD-20816,2023-03-04,Ginger,Root,False,Supplier_C,Gauteng,292,45.03,13148.76,5,10,5,2023-03-09,2023-03-14,0
ORD-20817,2022-06-07,Lettuce,Veg,True,Supplier_B,Eastern Cape,438,9.16,4012.08,6,10,4,2022-06-13,2022-06-17,0
ORD-20818,2023-02-20,Oranges,Fruit,False,Supplier_F,Mpumalanga,84,18.54,1557.36,4,7,3,2023-02-24,2023-02-27,0
ORD-20819,2022-11-22,Potatoes,Root,False,Supplier_N,Gauteng,76,7.84,595.84,4,6,2,2022-11-26,2022-11-28,0
ORD-20820,2023-01-06,Cucumbers,Veg,True,Supplier_C,Gauteng,368,14.71,5413.28,6,17,11,2023-01-12,2023-01-23,0
ORD-20821,2022-12-10,Spinach,Veg,True,Supplier_N,Gauteng,332,16.52,5484.64,3,6,3,2022-12-13,2022-12-16,0
ORD-20822,2022-09-19,Bananas,Fruit,True,Supplier_H,KwaZulu-Natal,561,10.69,5997.09,4,24,20,2022-09-23,2022-10-13,0
ORD-20823,2022-10-10,Peppers,Veg,True,Supplier_A,Gauteng,285,10.36,2952.6,3,4,1,2022-10-13,2022-10-14,0
ORD-20824,2024-04-29,Bananas,Fruit,True,Supplier_F,Mpumalanga,293,7.53,2206.29,2,19,17,2024-05-01,2024-05-18,0
ORD-20825,2024-05-05,Lettuce,Veg,True,Supplier_I,KwaZulu-Natal,223,12.63,2816.49,5,7,2,2024-05-10,2024-05-12,0
ORD-20826,2022-08-17,Bananas,Fruit,True,Supplier_K,KwaZulu-Natal,135,12.9,1741.5,5,5,0,2022-08-22,2022-08-22,1
ORD-20827,2024-06-06,Cucumbers,Veg,True,Supplier_B,Eastern Cape,132,15.89,2097.48,4,7,3,2024-06-10,2024-06-13,0
ORD-20828,2022-10-07,Spinach,Veg,True,Supplier_M,Eastern Cape,524,20.25,10611.0,2,6,4,2022-10-09,2022-10-13,0
ORD-20829,2024-05-19,Bananas,Fruit,True,Supplier_D,Western Cape,154,7.01,1079.54,2,5,3,2024-05-21,2024-05-24,0
ORD-20830,2022-10-17,Spinach,Veg,True,Supplier_C,Gauteng,100,18.1,1810.0,6,7,1,2022-10-23,2022-10-24,0
ORD-20831,2023-11-11,Cucumbers,Veg,True,Supplier_B,Eastern Cape,244,10.39,2535.16,6,10,4,2023-11-17,2023-11-21,0
ORD-20832,2022-02-16,Cucumbers,Veg,True,Supplier_D,Western Cape,222,14.96,3321.12,4,7,3,2022-02-20,2022-02-23,0
ORD-20833,2023-12-16,Bananas,Fruit,True,Supplier_E,Western Cape,203,11.72,2379.16,5,11,6,2023-12-21,2023-12-27,0
ORD-20834,2022-08-02,Pineapples,Fruit,False,Supplier_L,Gauteng,439,28.17,12366.63,4,6,2,2022-08-06,2022-08-08,0
ORD-20835,2024-01-28,Papayas,Fruit,True,Supplier_O,Gauteng,549,29.68,16294.32,3,7,4,2024-01-31,2024-02-04,0
ORD-20836,2022-01-24,Pineapples,Fruit,False,Supplier_O,Gauteng,737,20.07,14791.59,5,8,3,2022-01-29,2022-02-01,0
ORD-20837,2022-11-17,Herbs,Herb,True,Supplier_O,Gauteng,518,37.35,19347.3,2,5,3,2022-11-19,2022-11-22,0
ORD-20838,2022-10-01,Herbs,Herb,True,Supplier_F,Mpumalanga,510,39.35,20068.5,5,10,5,2022-10-06,2022-10-11,0
ORD-20839,2023-07-10,Broccoli,Veg,True,Supplier_C,Gauteng,80,18.42,1473.6,3,11,8,2023-07-13,2023-07-21,0
ORD-20840,2024-04-23,Ginger,Root,False,Supplier_I,KwaZulu-Natal,351,43.02,15100.02,5,5,0,2024-04-28,2024-04-28,1
ORD-20841,2022-11-09,Herbs,Herb,True,Supplier_D,Western Cape,375,38.42,14407.5,4,7,3,2022-11-13,2022-11-16,0
ORD-20842,2022-12-29,Broccoli,Veg,True,Supplier_G,KwaZulu-Natal,124,20.27,2513.48,2,6,4,2022-12-31,2023-01-04,0
ORD-20843,2023-10-30,Bananas,Fruit,True,Supplier_J,Mpumalanga,192,12.22,2346.24,3,6,3,2023-11-02,2023-11-05,0
ORD-20844,2023-01-15,Broccoli,Veg,True,Supplier_E,Western Cape,261,19.6,5115.6,6,10,4,2023-01-21,2023-01-25,0
ORD-20845,2023-12-12,Carrots,Root,False,Supplier_E,Western Cape,854,9.46,8078.84,2,6,4,2023-12-14,2023-12-18,0
ORD-20846,2023-11-05,Ginger,Root,False,Supplier_D,Western Cape,981,28.91,28360.71,2,5,3,2023-11-07,2023-11-10,0
ORD-20847,2024-06-25,Tomatoes,Veg,True,Supplier_D,Western Cape,291,12.49,3634.59,6,9,3,2024-07-01,2024-07-04,0
ORD-20848,2023-04-15,Peppers,Veg,True,Supplier_E,Western Cape,286,20.78,5943.08,3,7,4,2023-04-18,2023-04-22,0
ORD-20849,2024-01-16,Peppers,Veg,True,Supplier_M,Eastern Cape,222,20.17,4477.74,2,5,3,2024-01-18,2024-01-21,0
ORD-20850,2023-11-06,Papayas,Fruit,True,Supplier_H,KwaZulu-Natal,855,20.99,17946.45,6,10,4,2023-11-12,2023-11-16,0
ORD-20851,2022-04-26,Spinach,Veg,True,Supplier_N,Gauteng,233,10.13,2360.29,3,4,1,2022-04-29,2022-04-30,0
ORD-20852,2023-08-28,Herbs,Herb,True,Supplier_B,Eastern Cape,201,39.32,7903.32,3,6,3,2023-08-31,2023-09-03,0
ORD-20853,2022-02-11,Mangoes,Fruit,False,Supplier_O,Gauteng,147,44.46,6535.62,4,5,1,2022-02-15,2022-02-16,0
ORD-20854,2024-03-06,Lettuce,Veg,True,Supplier_D,Western Cape,430,9.83,4226.9,6,7,1,2024-03-12,2024-03-13,0
ORD-20855,2023-01-14,Papayas,Fruit,True,Supplier_N,Gauteng,376,27.9,10490.4,2,7,5,2023-01-16,2023-01-21,0
ORD-20856,2023-12-23,Avocados,Fruit,True,Supplier_I,KwaZulu-Natal,334,33.85,11305.9,6,9,3,2023-12-29,2024-01-01,0
ORD-20857,2022-07-25,Cauliflower,Veg,True,Supplier_G,KwaZulu-Natal,127,11.28,1432.56,5,6,1,2022-07-30,2022-07-31,0
ORD-20858,2023-04-11,Herbs,Herb,True,Supplier_L,Gauteng,369,27.45,10129.05,5,6,1,2023-04-16,2023-04-17,0
ORD-20859,2024-01-02,Mangoes,Fruit,False,Supplier_A,Gauteng,174,19.02,3309.48,3,22,19,2024-01-05,2024-01-24,0
ORD-20860,2022-10-07,Pineapples,Fruit,False,Supplier_C,Gauteng,95,66.63,6329.85,5,7,2,2022-10-12,2022-10-14,0
ORD-20861,2023-10-10,Papayas,Fruit,True,Supplier_O,Gauteng,144,25.19,3627.36,5,14,9,2023-10-15,2023-10-24,0
ORD-20862,2023-09-10,Apples,Fruit,False,Supplier_M,Eastern Cape,130,22.16,2880.8,4,10,6,2023-09-14,2023-09-20,0
ORD-20863,2022-04-28,Mangoes,Fruit,False,Supplier_D,Western Cape,83,23.92,1985.36,3,4,1,2022-05-01,2022-05-02,0
ORD-20864,2022-08-25,Lettuce,Veg,True,Supplier_I,KwaZulu-Natal,673,8.74,5882.02,6,8,2,2022-08-31,2022-09-02,0
ORD-20865,2022-11-05,Ginger,Root,False,Supplier_I,KwaZulu-Natal,315,33.67,10606.05,5,6,1,2022-11-10,2022-11-11,0
ORD-20866,2023-04-01,Spinach,Veg,True,Supplier_D,Western Cape,343,8.97,3076.71,5,9,4,2023-04-06,2023-04-10,0
ORD-20867,2024-06-18,Papayas,Fruit,True,Supplier_I,KwaZulu-Natal,448,27.33,12243.84,2,5,3,2024-06-20,2024-06-23,0
ORD-20868,2023-04-20,Spinach,Veg,True,Supplier_F,Mpumalanga,429,10.19,4371.51,2,3,1,2023-04-22,2023-04-23,0
ORD-20869,2022-04-10,Pineapples,Fruit,False,Supplier_I,KwaZulu-Natal,147,31.53,4634.91,2,5,3,2022-04-12,2022-04-15,0
ORD-20870,2022-09-18,Spinach,Veg,True,Supplier_E,Western Cape,344,16.18,5565.92,4,8,4,2022-09-22,2022-09-26,0
ORD-20871,2022-11-01,Onions,Root,False,Supplier_F,Mpumalanga,886,7.51,6653.86,2,6,4,2022-11-03,2022-11-07,0
ORD-20872,2022-12-20,Papayas,Fruit,True,Supplier_C,Gauteng,309,34.55,10675.95,5,9,4,2022-12-25,2022-12-29,0
ORD-20873,2022-10-13,Bananas,Fruit,True,Supplier_A,Gauteng,397,9.96,3954.12,5,6,1,2022-10-18,2022-10-19,0
ORD-20874,2022-11-24,Cucumbers,Veg,True,Supplier_H,KwaZulu-Natal,61,11.44,697.84,2,8,6,2022-11-26,2022-12-02,0
ORD-20875,2022-04-13,Oranges,Fruit,False,Supplier_C,Gauteng,248,21.73,5389.04,2,3,1,2022-04-15,2022-04-16,0
ORD-20876,2022-03-04,Apples,Fruit,False,Supplier_L,Gauteng,92,15.07,1386.44,3,3,0,2022-03-07,2022-03-07,1
ORD-20877,2023-11-18,Spinach,Veg,True,Supplier_I,KwaZulu-Natal,144,16.02,2306.88,3,5,2,2023-11-21,2023-11-23,0
ORD-20878,2022-10-09,Mangoes,Fruit,False,Supplier_J,Mpumalanga,127,28.01,3557.27,3,6,3,2022-10-12,2022-10-15,0
ORD-20879,2023-03-17,Broccoli,Veg,True,Supplier_B,Eastern Cape,382,18.18,6944.76,4,7,3,2023-03-21,2023-03-24,0
ORD-20880,2022-10-20,Cucumbers,Veg,True,Supplier_L,Gauteng,158,22.56,3564.48,5,5,0,2022-10-25,2022-10-25,1
ORD-20881,2024-01-08,Papayas,Fruit,True,Supplier_B,Eastern Cape,352,30.95,10894.4,2,10,8,2024-01-10,2024-01-18,0
ORD-20882,2022-01-07,Carrots,Root,False,Supplier_H,KwaZulu-Natal,362,7.84,2838.08,3,6,3,2022-01-10,2022-01-13,0
ORD-20883,2023-10-01,Bananas,Fruit,True,Supplier_K,KwaZulu-Natal,314,11.26,3535.64,2,4,2,2023-10-03,2023-10-05,0
ORD-20884,2022-04-02,Onions,Root,False,Supplier_N,Gauteng,378,8.18,3092.04,6,7,1,2022-04-08,2022-04-09,0
ORD-20885,2022-07-09,Carrots,Root,False,Supplier_A,Gauteng,19,8.02,152.38,6,7,1,2022-07-15,2022-07-16,0
ORD-20886,2024-05-20,Lettuce,Veg,True,Supplier_M,Eastern Cape,240,11.65,2796.0,4,8,4,2024-05-24,2024-05-28,0
ORD-20887,2023-04-21,Tomatoes,Veg,True,Supplier_M,Eastern Cape,242,13.93,3371.06,3,7,4,2023-04-24,2023-04-28,0
ORD-20888,2023-05-26,Tomatoes,Veg,True,Supplier_M,Eastern Cape,399,13.52,5394.48,5,8,3,2023-05-31,2023-06-03,0
ORD-20889,2023-04-07,Tomatoes,Veg,True,Supplier_N,Gauteng,337,13.77,4640.49,3,4,1,2023-04-10,2023-04-11,0
ORD-20890,2022-02-22,Tomatoes,Veg,True,Supplier_B,Eastern Cape,60,9.64,578.4,6,9,3,2022-02-28,2022-03-03,0
ORD-20891,2024-01-24,Carrots,Root,False,Supplier_C,Gauteng,68,10.41,707.88,4,5,1,2024-01-28,2024-01-29,0
ORD-20892,2023-05-01,Herbs,Herb,True,Supplier_B,Eastern Cape,605,37.05,22415.25,6,17,11,2023-05-07,2023-05-18,0
ORD-20893,2023-10-06,Spinach,Veg,True,Supplier_L,Gauteng,169,34.12,5766.28,2,1,-2,2023-10-08,2023-10-07,1
ORD-20894,2023-05-05,Oranges,Fruit,False,Supplier_H,KwaZulu-Natal,430,32.94,14164.2,6,9,3,2023-05-11,2023-05-14,0
ORD-20895,2022-12-30,Avocados,Fruit,True,Supplier_H,KwaZulu-Natal,207,41.3,8549.1,2,6,4,2023-01-01,2023-01-05,0
ORD-20896,2022-04-22,Papayas,Fruit,True,Supplier_K,KwaZulu-Natal,577,32.32,18648.64,4,6,2,2022-04-26,2022-04-28,0
ORD-20897,2023-02-13,Beetroot,Root,False,Supplier_A,Gauteng,199,11.45,2278.55,4,4,0,2023-02-17,2023-02-17,1
ORD-20898,2022-01-07,Ginger,Root,False,Supplier_A,Gauteng,221,35.98,7951.58,6,9,3,2022-01-13,2022-01-16,0
ORD-20899,2024-01-12,Mangoes,Fruit,False,Supplier_F,Mpumalanga,661,15.42,10192.62,4,6,2,2024-01-16,2024-01-18,0
ORD-20900,2023-10-30,Carrots,Root,False,Supplier_G,KwaZulu-Natal,374,9.62,3597.88,5,5,0,2023-11-04,2023-11-04,1
ORD-20901,2022-07-16,Avocados,Fruit,True,Supplier_M,Eastern Cape,83,44.33,3679.39,3,7,4,2022-07-19,2022-07-23,0
ORD-20902,2024-04-14,Pineapples,Fruit,False,Supplier_K,KwaZulu-Natal,260,33.32,8663.2,3,5,2,2024-04-17,2024-04-19,0
ORD-20903,2024-05-25,Potatoes,Root,False,Supplier_M,Eastern Cape,209,5.26,1099.34,4,8,4,2024-05-29,2024-06-02,0
ORD-20904,2024-01-05,Potatoes,Root,False,Supplier_E,Western Cape,166,7.4,1228.4,5,26,21,2024-01-10,2024-01-31,0
ORD-20905,2023-01-02,Bananas,Fruit,True,Supplier_B,Eastern Cape,448,6.54,2929.92,6,12,6,2023-01-08,2023-01-14,0
ORD-20906,2022-09-07,Papayas,Fruit,True,Supplier_N,Gauteng,63,26.54,1672.02,4,4,0,2022-09-11,2022-09-11,1
ORD-20907,2023-08-18,Mangoes,Fruit,False,Supplier_J,Mpumalanga,249,25.76,6414.24,4,6,2,2023-08-22,2023-08-24,0
ORD-20908,2022-08-28,Herbs,Herb,True,Supplier_I,KwaZulu-Natal,182,40.38,7349.16,4,12,8,2022-09-01,2022-09-09,0
ORD-20909,2023-01-15,Cauliflower,Veg,True,Supplier_E,Western Cape,665,14.11,9383.15,4,15,11,2023-01-19,2023-01-30,0
ORD-20910,2024-06-25,Cauliflower,Veg,True,Supplier_I,KwaZulu-Natal,58,16.7,968.6,6,6,0,2024-07-01,2024-07-01,1
ORD-20911,2024-05-21,Spinach,Veg,True,Supplier_C,Gauteng,163,12.12,1975.56,2,6,4,2024-05-23,2024-05-27,0
ORD-20912,2024-04-14,Bananas,Fruit,True,Supplier_N,Gauteng,36,7.19,258.84,2,9,7,2024-04-16,2024-04-23,0
ORD-20913,2023-04-16,Potatoes,Root,False,Supplier_I,KwaZulu-Natal,522,6.82,3560.04,4,7,3,2023-04-20,2023-04-23,0
ORD-20914,2024-02-14,Ginger,Root,False,Supplier_M,Eastern Cape,219,53.96,11817.24,2,4,2,2024-02-16,2024-02-18,0
ORD-20915,2023-12-02,Lettuce,Veg,True,Supplier_F,Mpumalanga,172,7.45,1281.4,6,10,4,2023-12-08,2023-12-12,0
ORD-20916,2023-03-31,Peppers,Veg,True,Supplier_H,KwaZulu-Natal,101,21.67,2188.67,5,4,-1,2023-04-05,2023-04-04,1
ORD-20917,2023-01-01,Lettuce,Veg,True,Supplier_I,KwaZulu-Natal,287,7.82,2244.34,6,11,5,2023-01-07,2023-01-12,0
ORD-20918,2022-10-17,Cucumbers,Veg,True,Supplier_H,KwaZulu-Natal,180,9.72,1749.6,5,6,1,2022-10-22,2022-10-23,0
ORD-20919,2024-05-23,Tomatoes,Veg,True,Supplier_A,Gauteng,178,13.94,2481.32,4,5,1,2024-05-27,2024-05-28,0
ORD-20920,2023-02-07,Ginger,Root,False,Supplier_A,Gauteng,293,47.49,13914.57,6,13,7,2023-02-13,2023-02-20,0
ORD-20921,2022-02-27,Tomatoes,Veg,True,Supplier_K,KwaZulu-Natal,660,9.35,6171.0,3,5,2,2022-03-02,2022-03-04,0
ORD-20922,2023-06-05,Onions,Root,False,Supplier_O,Gauteng,378,6.86,2593.08,2,3,1,2023-06-07,2023-06-08,0
ORD-20923,2022-10-31,Apples,Fruit,False,Supplier_G,KwaZulu-Natal,395,21.67,8559.65,4,4,0,2022-11-04,2022-11-04,1
ORD-20924,2022-04-25,Beetroot,Root,False,Supplier_K,KwaZulu-Natal,92,11.37,1046.04,5,6,1,2022-04-30,2022-05-01,0
ORD-20925,2022-07-29,Carrots,Root,False,Supplier_B,Eastern Cape,201,7.39,1485.39,3,3,0,2022-08-01,2022-08-01,1
ORD-20926,2022-02-10,Beetroot,Root,False,Supplier_L,Gauteng,281,10.01,2812.81,3,4,1,2022-02-13,2022-02-14,0
ORD-20927,2024-03-26,Pineapples,Fruit,False,Supplier_E,Western Cape,425,28.27,12014.75,5,9,4,2024-03-31,2024-04-04,0
ORD-20928,2022-06-22,Pineapples,Fruit,False,Supplier_C,Gauteng,437,28.99,12668.63,2,5,3,2022-06-24,2022-06-27,0
ORD-20929,2022-08-22,Peppers,Veg,True,Supplier_G,KwaZulu-Natal,325,13.98,4543.5,6,7,1,2022-08-28,2022-08-29,0
ORD-20930,2024-03-03,Herbs,Herb,True,Supplier_B,Eastern Cape,130,46.68,6068.4,5,9,4,2024-03-08,2024-03-12,0
ORD-20931,2024-06-02,Apples,Fruit,False,Supplier_G,KwaZulu-Natal,418,18.51,7737.18,2,10,8,2024-06-04,2024-06-12,0
ORD-20932,2023-08-13,Mangoes,Fruit,False,Supplier_M,Eastern Cape,84,28.39,2384.76,5,8,3,2023-08-18,2023-08-21,0
ORD-20933,2023-09-12,Onions,Root,False,Supplier_I,KwaZulu-Natal,269,5.79,1557.51,3,2,-1,2023-09-15,2023-09-14,1
ORD-20934,2024-03-03,Apples,Fruit,False,Supplier_F,Mpumalanga,535,13.36,7147.6,4,8,4,2024-03-07,2024-03-11,0
ORD-20935,2023-02-07,Beetroot,Root,False,Supplier_K,KwaZulu-Natal,224,13.1,2934.4,5,6,1,2023-02-12,2023-02-13,0
ORD-20936,2022-02-08,Lettuce,Veg,True,Supplier_F,Mpumalanga,639,7.06,4511.34,5,9,4,2022-02-13,2022-02-17,0
ORD-20937,2022-04-29,Potatoes,Root,False,Supplier_N,Gauteng,288,7.65,2203.2,4,6,2,2022-05-03,2022-05-05,0
ORD-20938,2022-12-01,Bananas,Fruit,True,Supplier_M,Eastern Cape,651,10.98,7147.98,3,7,4,2022-12-04,2022-12-08,0
ORD-20939,2022-12-02,Herbs,Herb,True,Supplier_G,KwaZulu-Natal,385,40.04,15415.4,2,3,1,2022-12-04,2022-12-05,0
ORD-20940,2023-06-23,Lettuce,Veg,True,Supplier_I,KwaZulu-Natal,860,9.41,8092.6,2,5,3,2023-06-25,2023-06-28,0
ORD-20941,2023-09-08,Lettuce,Veg,True,Supplier_K,KwaZulu-Natal,836,10.69,8936.84,6,9,3,2023-09-14,2023-09-17,0
ORD-20942,2022-03-15,Cauliflower,Veg,True,Supplier_A,Gauteng,502,14.78,7419.56,2,23,21,2022-03-17,2022-04-07,0
ORD-20943,2022-07-10,Cucumbers,Veg,True,Supplier_D,Western Cape,125,17.43,2178.75,6,27,21,2022-07-16,2022-08-06,0
ORD-20944,2022-11-20,Apples,Fruit,False,Supplier_G,KwaZulu-Natal,164,22.69,3721.16,4,5,1,2022-11-24,2022-11-25,0
ORD-20945,2022-05-27,Ginger,Root,False,Supplier_N,Gauteng,146,108.04,15773.84,4,5,1,2022-05-31,2022-06-01,0
ORD-20946,2024-02-06,Ginger,Root,False,Supplier_I,KwaZulu-Natal,447,42.77,19118.19,6,12,6,2024-02-12,2024-02-18,0
ORD-20947,2022-10-11,Broccoli,Veg,True,Supplier_J,Mpumalanga,796,15.69,12489.24,4,8,4,2022-10-15,2022-10-19,0
ORD-20948,2022-08-01,Beetroot,Root,False,Supplier_M,Eastern Cape,110,13.74,1511.4,4,9,5,2022-08-05,2022-08-10,0
ORD-20949,2023-09-27,Tomatoes,Veg,True,Supplier_M,Eastern Cape,116,29.9,3468.4,2,5,3,2023-09-29,2023-10-02,0
ORD-20950,2023-12-19,Ginger,Root,False,Supplier_M,Eastern Cape,222,40.52,8995.44,3,11,8,2023-12-22,2023-12-30,0
ORD-20951,2024-01-22,Pineapples,Fruit,False,Supplier_C,Gauteng,385,18.61,7164.85,2,1,-1,2024-01-24,2024-01-23,1
ORD-20952,2023-01-29,Mangoes,Fruit,False,Supplier_B,Eastern Cape,328,13.35,4378.8,5,15,10,2023-02-03,2023-02-13,0
ORD-20953,2022-12-05,Lettuce,Veg,True,Supplier_E,Western Cape,363,7.95,2885.85,6,9,3,2022-12-11,2022-12-14,0
ORD-20954,2024-03-08,Lettuce,Veg,True,Supplier_O,Gauteng,641,8.3,5320.3,5,21,16,2024-03-13,2024-03-29,0
ORD-20955,2022-01-22,Avocados,Fruit,True,Supplier_N,Gauteng,139,34.84,4842.76,5,7,2,2022-01-27,2022-01-29,0
ORD-20956,2024-02-10,Peppers,Veg,True,Supplier_E,Western Cape,371,16.28,6039.88,6,10,4,2024-02-16,2024-02-20,0
ORD-20957,2024-05-18,Pineapples,Fruit,False,Supplier_B,Eastern Cape,285,26.05,7424.25,2,5,3,2024-05-20,2024-05-23,0
ORD-20958,2022-04-15,Papayas,Fruit,True,Supplier_O,Gauteng,691,27.79,19202.89,5,8,3,2022-04-20,2022-04-23,0
ORD-20959,2023-04-11,Pineapples,Fruit,False,Supplier_L,Gauteng,46,34.76,1598.96,2,4,2,2023-04-13,2023-04-15,0
ORD-20960,2023-04-04,Tomatoes,Veg,True,Supplier_E,Western Cape,158,14.94,2360.52,4,7,3,2023-04-08,2023-04-11,0
ORD-20961,2023-03-08,Onions,Root,False,Supplier_N,Gauteng,19,9.07,172.33,5,7,2,2023-03-13,2023-03-15,0
ORD-20962,2024-02-09,Bananas,Fruit,True,Supplier_I,KwaZulu-Natal,458,6.87,3146.46,6,17,11,2024-02-15,2024-02-26,0
ORD-20963,2023-12-17,Cauliflower,Veg,True,Supplier_H,KwaZulu-Natal,96,18.45,1771.2,5,12,7,2023-12-22,2023-12-29,0
ORD-20964,2024-04-01,Apples,Fruit,False,Supplier_I,KwaZulu-Natal,732,14.59,10679.88,4,6,2,2024-04-05,2024-04-07,0
ORD-20965,2024-02-13,Oranges,Fruit,False,Supplier_G,KwaZulu-Natal,63,20.98,1321.74,3,3,0,2024-02-16,2024-02-16,1
ORD-20966,2023-09-11,Oranges,Fruit,False,Supplier_I,KwaZulu-Natal,148,22.12,3273.76,4,5,1,2023-09-15,2023-09-16,0
ORD-20967,2024-02-02,Spinach,Veg,True,Supplier_G,KwaZulu-Natal,33,16.21,534.93,5,6,1,2024-02-07,2024-02-08,0
ORD-20968,2022-08-09,Onions,Root,False,Supplier_D,Western Cape,129,6.5,838.5,6,9,3,2022-08-15,2022-08-18,0
ORD-20969,2023-01-14,Mangoes,Fruit,False,Supplier_K,KwaZulu-Natal,358,17.51,6268.58,4,5,1,2023-01-18,2023-01-19,0
ORD-20970,2022-08-10,Spinach,Veg,True,Supplier_C,Gauteng,73,17.96,1311.08,6,7,1,2022-08-16,2022-08-17,0
ORD-20971,2022-09-15,Peppers,Veg,True,Supplier_J,Mpumalanga,147,14.59,2144.73,4,7,3,2022-09-19,2022-09-22,0
ORD-20972,2023-12-14,Potatoes,Root,False,Supplier_L,Gauteng,271,7.96,2157.16,4,6,2,2023-12-18,2023-12-20,0
ORD-20973,2023-01-02,Bananas,Fruit,True,Supplier_I,KwaZulu-Natal,225,7.72,1737.0,3,9,6,2023-01-05,2023-01-11,0
ORD-20974,2024-02-09,Herbs,Herb,True,Supplier_K,KwaZulu-Natal,155,36.69,5686.95,6,7,1,2024-02-15,2024-02-16,0
ORD-20975,2022-12-15,Potatoes,Root,False,Supplier_G,KwaZulu-Natal,386,7.58,2925.88,3,6,3,2022-12-18,2022-12-21,0
ORD-20976,2022-08-13,Potatoes,Root,False,Supplier_C,Gauteng,684,7.94,5430.96,5,9,4,2022-08-18,2022-08-22,0
ORD-20977,2023-12-15,Tomatoes,Veg,True,Supplier_D,Western Cape,74,14.94,1105.56,5,11,6,2023-12-20,2023-12-26,0
ORD-20978,2024-01-08,Cucumbers,Veg,True,Supplier_M,Eastern Cape,257,15.68,4029.76,6,12,6,2024-01-14,2024-01-20,0
ORD-20979,2022-08-24,Mangoes,Fruit,False,Supplier_F,Mpumalanga,215,23.57,5067.55,6,7,1,2022-08-30,2022-08-31,0
ORD-20980,2022-07-02,Pineapples,Fruit,False,Supplier_G,KwaZulu-Natal,404,26.17,10572.68,3,6,3,2022-07-05,2022-07-08,0
ORD-20981,2023-12-13,Oranges,Fruit,False,Supplier_B,Eastern Cape,364,15.89,5783.96,5,6,1,2023-12-18,2023-12-19,0
ORD-20982,2024-05-18,Potatoes,Root,False,Supplier_M,Eastern Cape,111,5.76,639.36,3,7,4,2024-05-21,2024-05-25,0
ORD-20983,2024-01-28,Onions,Root,False,Supplier_B,Eastern Cape,261,8.63,2252.43,3,7,4,2024-01-31,2024-02-04,0
ORD-20984,2023-03-20,Broccoli,Veg,True,Supplier_N,Gauteng,168,17.04,2862.72,2,3,1,2023-03-22,2023-03-23,0
ORD-20985,2024-05-14,Lettuce,Veg,True,Supplier_N,Gauteng,309,9.37,2895.33,3,4,1,2024-05-17,2024-05-18,0
ORD-20986,2023-09-15,Peppers,Veg,True,Supplier_E,Western Cape,125,13.75,1718.75,6,27,21,2023-09-21,2023-10-12,0
ORD-20987,2022-01-06,Peppers,Veg,True,Supplier_C,Gauteng,286,20.05,5734.3,5,9,4,2022-01-11,2022-01-15,0
ORD-20988,2022-08-24,Beetroot,Root,False,Supplier_M,Eastern Cape,454,9.98,4530.92,5,8,3,2022-08-29,2022-09-01,0
ORD-20989,2022-05-07,Beetroot,Root,False,Supplier_M,Eastern Cape,491,7.92,3888.72,6,10,4,2022-05-13,2022-05-17,0
ORD-20990,2022-04-14,Potatoes,Root,False,Supplier_N,Gauteng,162,7.37,1193.94,3,5,2,2022-04-17,2022-04-19,0
ORD-20991,2024-01-19,Lettuce,Veg,True,Supplier_C,Gauteng,156,10.45,1630.2,2,3,1,2024-01-21,2024-01-22,0
ORD-20992,2023-04-25,Peppers,Veg,True,Supplier_M,Eastern Cape,271,17.67,4788.57,4,7,3,2023-04-29,2023-05-02,0
ORD-20993,2022-06-04,Apples,Fruit,False,Supplier_L,Gauteng,225,19.84,4464.0,3,5,2,2022-06-07,2022-06-09,0
ORD-20994,2022-09-14,Beetroot,Root,False,Supplier_F,Mpumalanga,253,10.4,2631.2,5,6,1,2022-09-19,2022-09-20,0
ORD-20995,2022-08-23,Papayas,Fruit,True,Supplier_K,KwaZulu-Natal,543,34.96,18983.28,6,8,2,2022-08-29,2022-08-31,0
ORD-20996,2023-05-15,Bananas,Fruit,True,Supplier_E,Western Cape,145,15.03,2179.35,4,5,1,2023-05-19,2023-05-20,0
ORD-20997,2022-10-16,Oranges,Fruit,False,Supplier_N,Gauteng,222,20.99,4659.78,4,5,1,2022-10-20,2022-10-21,0
ORD-20998,2023-05-25,Tomatoes,Veg,True,Supplier_K,KwaZulu-Natal,43,13.95,599.85,6,6,0,2023-05-31,2023-05-31,1
ORD-20999,2023-07-06,Spinach,Veg,True,Supplier_H,KwaZulu-Natal,271,15.9,4308.9,5,6,1,2023-07-11,2023-07-12,0
ORD-21000,2024-03-10,Peppers,Veg,True,Supplier_E,Western Cape,458,17.96,8225.68,3,7,4,2024-03-13,2024-03-17,0
ORD-21001,2023-12-10,Cucumbers,Veg,True,Supplier_M,Eastern Cape,98,11.34,1111.32,5,9,4,2023-12-15,2023-12-19,0
ORD-21002,2024-02-24,Onions,Root,False,Supplier_N,Gauteng,297,8.7,2583.9,5,8,3,2024-02-29,2024-03-03,0
ORD-21003,2024-06-12,Potatoes,Root,False,Supplier_I,KwaZulu-Natal,428,4.97,2127.16,5,7,2,2024-06-17,2024-06-19,0
